,decimalLatitude,decimalLongitude,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
Carex brevicollis,0.058267618,0.568824444,1.161431195,0.393564912,0.131669059,38.66373609,1.09436556,1.627131067,1.372701397,1.635639587,3.626772703,1.072327596,1.450171797,8.636161049,0.947430428,0.634370917,0.416060352,2.588205146,2.175808997,2.099014815,3.442887097
Carex breviculmis,0.202808097,0.07767246,0.280993633,0.147806986,0.06172814,12.06507187,0.315269885,0.319518431,0.385960431,0.599632694,0.462691358,0.320874552,0.317356291,4.210136463,0.582442848,0.197528795,0.111251795,1.569977271,0.693531317,1.547474373,1.236268835
Carex brevior,0.133720294,0.373113684,1.195496078,0.607658018,0.137421354,39.96516259,1.028667322,1.612782091,1.332022718,2.196848654,2.553079842,1.065506172,1.534756444,9.736551844,0.947878348,0.851925253,0.638173506,2.532283826,2.736766982,2.274092164,3.277136277
Carex breweri,0.165370275,0.105014609,1.168587235,0.692884873,0.118813482,21.36934146,1.799920604,1.045359138,1.175492415,0.946116285,1.782955999,1.281139214,1.040716285,19.44142252,3.237654993,0.332129451,0.437479628,9.571461945,1.361565624,1.271646577,8.776425388
Carex brizoides,0.020951512,0.034397894,0.13748791,0.074906005,0.022953448,4.998050043,0.149079367,0.203081332,0.189251367,0.33788183,0.304970402,0.127190597,0.180403465,1.869712438,0.245289874,0.118838395,0.075690237,0.720638577,0.384788,0.718826145,0.483130176
Carex bromoides,0.343109107,0.552163742,2.982406729,0.882119074,0.449544631,103.4263033,1.971454643,4.093750822,2.834211996,5.117876246,6.364286508,2.070241293,4.204841463,13.18935132,1.68255146,1.268235686,0.721741457,4.341855826,3.854210434,3.832308571,5.555856698
Carex brunnea,1.057430931,0.703968112,1.174766655,1.059361335,0.459928873,59.86513168,1.21178414,1.902639801,2.160888002,1.290913903,1.987202474,1.169376055,1.603209842,29.8389652,5.371297988,1.712614063,0.765396481,13.96009414,5.359560582,13.89774716,5.998988423
Carex brunnescens,0.032472318,0.182542004,0.20352426,0.089074896,0.015877195,10.98865031,0.234034023,0.350077439,0.412597729,0.332663581,0.331442109,0.203947781,0.287727129,2.478293766,0.269929603,0.125379497,0.045434162,0.78255399,0.434079843,0.435317955,0.735895759
Carex brysonii,0.632915,0.198335,8.5,2,0.5,282.5,3,13,10,30.5,6.5,5,12.5,21,1,7,1,6,8,12.5,1
Carex buekii,0.041517317,0.082601879,0.427650594,0.241250243,0.048860477,10.9798383,0.530616852,0.577558668,0.522975882,0.459490339,0.529890167,0.470778916,0.467052414,6.826362914,0.728140307,0.482657116,0.176593772,1.940761091,1.512274283,1.942168011,2.160975201
Carex bulbostylis,0.646157241,0.593775531,5.684655787,1.083056038,0.644715006,208.2321504,2.884752902,8.468162439,6.573940637,13.37428652,19.29585493,3.115148833,8.173640009,54.74440058,3.463851887,4.44244236,1.990570331,12.75616412,13.78167945,12.14221524,25.43663679
Carex bullata,0.23024109,0.59475182,2.67550277,1.985590491,0.270755775,112.2597448,4.621323227,2.476118159,4.897058522,8.930678058,7.03532155,3.583512585,2.507041239,12.27224726,1.703488156,1.086432972,0.570346666,5.35033426,3.170600844,2.223226562,7.134954891
Carex burchelliana,0.395284708,0.856196775,5.693563618,2.982588361,0.288675135,121.5449163,9.768145508,4.444097209,6.49358658,6.435578192,8.190441584,7.586995453,4.85412196,46.28962267,8.770214745,0.645497224,0.62915287,19.57198253,1.471960144,25.53592241,1.25
Carex bushii,0.103903991,0.375677256,0.9594677,0.440148792,0.139100764,38.33740559,0.878052202,1.322731009,1.292073157,2.264130588,3.000289525,0.787301244,1.324096511,6.79432434,0.908339996,1.059990787,0.76585337,1.709890378,3.523981551,1.717566751,4.082220203
Carex buxbaumii,0.074617465,0.3681657,0.373014339,0.164333739,0.044842863,17.53414449,0.379396513,0.603224136,0.642328111,0.565577747,0.611093693,0.329169718,0.519521891,3.562622532,0.431894741,0.182480626,0.096463834,1.189893769,0.645504807,0.660970384,1.244123902
Carex calcifugens,0.690316647,0.900322963,5.105144464,2.179449472,0.866025404,232.0292277,1.683250823,9.119576014,9.949874371,1.892969449,7.97260936,1.892969449,8.09706737,90.4737531,17.90949469,4.974937186,1.892969449,39.83403068,13.8345883,39.83403068,13.26257265
Carex calcis,0.040854845,0.017604644,0.937260929,0.136360201,0.101015254,8.863911904,0.675787942,0.996023841,0.411567437,2.129482068,0.897843221,0.897843221,1.106259248,29.70748549,2.862415769,1.099577326,0.125988158,8.850778563,4.738633614,4.738633614,11.52791151
Carex californica,0.422831424,0.142109249,2.917744569,1.757672257,1.059549497,164.3153273,4.26718026,3.100703744,5.318544953,3.84119799,3.161652681,3.09844872,3.744173995,86.7553482,13.50893648,1.820381005,1.179121197,38.92736639,8.332547137,8.574580424,35.32300713
Carex camposii,0.053104884,0.056328436,2.166376519,0.487931478,0.05561052,27.74244438,1.612136214,2.350064541,1.423374139,2.095807714,1.937577539,1.926817459,2.267315324,14.02864011,1.699478397,0.617075445,0.395483014,4.986440798,2.12764042,2.089660362,4.565101504
Carex canariensis,0.07710838,0.170310306,2.995688224,0.460191133,0.41114576,61.04458522,1.737828685,3.646596775,1.980915594,3.632288694,2.015006485,2.141260202,3.569417423,14.77492136,2.505475696,0.148148148,0.674534141,7.298544782,0.573867254,0.436901809,6.749798241
Carex canescens,0.042035178,0.117235149,0.235510345,0.083773999,0.027872132,11.31461025,0.167677513,0.404592762,0.407262761,0.302114171,0.349384568,0.162077643,0.357485746,1.965932657,0.233098535,0.106608872,0.0481021,0.654197237,0.351816815,0.342287284,0.647142024
Carex capillaris,0.03912304,0.237225422,0.278976431,0.108002252,0.032052226,16.35232969,0.248765149,0.507230129,0.566701183,0.419234351,0.540457895,0.214692394,0.444565829,3.527516052,0.412099419,0.183986761,0.065560699,1.134962048,0.620824108,0.587268867,1.169649035
Carex capitata,0.294874443,1.966058505,1.14032477,0.649710021,0.214856039,68.33871174,0.960610202,2.0123253,1.98791548,1.483776115,2.565196788,0.710077039,1.902890416,6.110439063,0.897279841,0.3274562,0.4179995,2.484164806,1.030384989,1.795317649,3.138061628
Carex capitellata,10.08350253,1.159078573,39.40600631,21.57351772,12.69104015,1541.649198,20.85065946,55.12183475,39.13864246,34.41172281,16.56552645,22.57349109,58.45564558,185.3354504,56.33456606,9.894232327,16.08506036,98.5548705,32.12086549,86.67996693,43.67755907
Carex cardiolepis,0.573356585,2.537365701,10.17763618,3.086518548,1.215452287,259.9447288,11.96820397,12.25567726,8.380005358,14.80735451,16.86812484,10.83364512,10.46450467,80.58160743,20.9435892,1.8733017,4.079675811,55.42094633,7.0057071,64.30650568,17.53027157
Carex careyana,0.376211817,0.702107959,3.602919798,1.827102921,0.471499391,78.52722041,3.152020845,3.591578348,2.462758394,5.771765079,7.287141049,2.9677258,4.33537327,19.03450133,2.400387406,1.788191019,0.853992507,5.765066236,5.404073148,2.981325272,7.629744055
Carex caroliniana,0.348525482,0.748579422,2.98904552,0.825926299,0.417379748,110.098396,1.725280198,4.347404409,3.567170674,5.350593818,10.62099278,1.856991453,4.356673275,19.62687557,2.441720193,1.865034064,0.910935247,6.050260659,5.989450776,5.613112089,10.12792781
Carex caryophyllea,0.037217287,0.093036264,0.147101677,0.090965507,0.042986718,10.01641406,0.180536715,0.260771012,0.33003051,0.46109532,0.437373728,0.129756377,0.236084831,2.552960531,0.307593208,0.152570198,0.055299075,0.879394462,0.472149689,0.444655027,0.905570209
Carex castanea,0.216830661,0.740406145,2.302516039,1.041617855,0.173773078,105.1672042,1.975813256,4.318539422,3.944057101,4.956016125,4.589875623,1.725448961,3.577705294,12.03240185,1.005946438,1.295693632,0.876765951,2.902051705,3.817701081,2.691762313,4.798113652
Carex castroviejoi,0.061513042,0.008281598,4.123105626,1.224744871,0,51.38984984,5.338539126,2.516611478,2.857738033,11.83480038,4.75,4.75,3.278719262,22.5,3.06526236,0.25,0.62915287,11.02270384,1.258305739,1.258305739,11.85326959
Carex caucasica,2.452968298,10.32808328,14.23548086,5.591360622,1.84160765,607.9612258,12.48683725,19.8443897,23.27638161,14.22872473,27.40171607,11.61979879,19.23276913,333.5888099,55.08191855,7.696857629,4.301735809,146.4739612,26.23962179,150.6201939,33.11429016
Carex caudata,0.031487526,0.126553776,1.468787114,0.763211999,0.107658911,23.93810461,0.953099468,1.908374549,1.550769055,1.361955265,1.201602951,1.233330711,1.635165871,7.603382497,0.784859771,0.413014066,0.214324704,2.315237004,1.538517907,1.572087145,3.031407321
Carex cephaloidea,0.194098578,0.667259467,1.975452424,0.941429387,0.325784871,87.12536214,1.644540284,2.980558809,2.537172247,5.969003451,5.038078686,1.750044055,2.7841708,16.27924041,1.315866957,1.934621045,0.955162565,3.629198107,5.866559119,3.20757549,6.204995497
Carex cephalophora,0.135317652,0.369127295,1.295888333,0.510541892,0.176921111,42.4980204,1.03488822,1.714638658,1.29043935,2.916628675,3.669823356,1.000316679,1.767129518,7.273973781,0.839021217,0.953762562,0.53711832,2.002378756,2.912766782,1.593082993,3.569192742
Carex chalciolepis,0.148328398,0.233731738,3.835443695,1.35806555,0.218794425,44.06495399,4.286448137,3.582087979,2.269497502,7.463094993,7.995724298,4.099086456,3.362669291,20.06501028,2.014721621,1.166897407,1.344191155,5.217207652,4.519304986,4.709189354,7.708893262
Carex chapmanii,0.146827454,0.158068567,1.558029403,2.095472719,0.489958337,85.25496498,0.466384812,3.470015262,3.834852627,0.52426336,2.609042083,0.529206171,2.639492958,12.20588664,2.59188538,1.369425224,1.355353182,5.731713913,3.994619162,6.286385214,7.608127856
Carex cherokeensis,0.14198755,0.350500784,1.409296066,0.768758958,0.247398444,61.57862952,1.025565759,2.234727573,2.307330887,5.307361449,4.136004909,0.979509882,2.062338088,16.86785969,1.686296358,1.19445845,0.551689306,5.142590246,3.945874559,7.30900696,7.021014924
Carex chiapensis,1.428454464,1.93383561,6.78693598,12.33136246,1.25,319.1309488,15.77114982,8.30160627,19.67813931,9.407443861,7.756717519,10.06127063,5.375484474,257.5394387,48.9540601,3.201562119,3.326033674,138.8455377,11.01797773,81.93328078,23.47472045
Carex chihuahuensis,0.585053986,0.578401091,5.345474686,3.134561999,0.849250289,168.1192379,3.934136875,7.024371913,6.592181599,8.986494763,5.941399657,4.46866056,6.437247931,34.11461693,9.839516856,0.861612139,2.681889024,21.73824075,3.394885719,26.38749051,11.77126184
Carex chlorosaccus,1.015661231,1.465486102,3.095948632,3.078279788,1.589474816,103.1903103,4.281430271,3.125967592,4.318646275,3.651512474,3.020756279,3.766094495,2.985495008,61.58931584,12.24783839,3.034994154,3.483829111,32.36321829,11.65712696,20.42688328,53.19315718
Carex chordorrhiza,0.031552771,0.198326229,0.237910596,0.090155661,0.02395165,14.68099834,0.217966402,0.466718751,0.523120266,0.31548424,0.410837704,0.184092118,0.390972716,1.912813551,0.207068599,0.104196721,0.056213017,0.566404965,0.354656873,0.348055971,0.620531881
Carex chungii,3.950119689,10.22272501,28.55772451,13.04586408,4.203050954,1048.082385,26.90752061,39.90240395,36.31959489,43.43841405,52.44322805,24.45865965,37.42531277,290.7682274,44.91124495,14.98871606,11.37652625,120.9016699,49.86644131,84.03740704,96.9936332
Carex circinata,0.305166726,8.010133163,2.008875407,1.341852516,0.263017905,131.2641652,1.549369498,4.190272571,4.788213127,2.760069208,5.111091606,1.160789173,3.526566562,66.00403279,10.55664815,2.428591825,0.99985996,27.01457951,8.4156896,10.84400107,23.46152067
Carex clavata,0.12125028,0.494502512,1.111108331,2.372921749,0.303277146,73.1063624,2.374546934,2.127893906,4.201554831,4.027874329,3.829943214,1.380952399,1.482142221,25.78435811,4.732344708,2.105592309,2.722855143,13.23081828,6.595433189,10.49705171,16.67467495
Carex cognata,0.812689412,0.43498964,5.194221184,2.975707131,0.477055753,110.9610821,5.382996844,6.38942006,5.720607626,5.056484675,6.168793138,4.866418593,5.77523014,37.73640489,8.625153991,1.578323332,2.543219534,19.70902256,5.161178031,14.69551423,9.070444546
Carex colchica,0.086600261,0.148711241,0.330325321,0.307129026,0.119483368,14.8596127,0.425210273,0.40454502,0.461321468,0.964746203,1.181708441,0.269672228,0.433345671,2.993725341,0.248752654,0.229485877,0.1354849,0.72208157,0.734398346,0.838855848,0.953570284
Carex collinsii,0.25245426,0.337946962,3.075244397,1.174975333,0.328913536,64.28717263,2.370812727,3.852211272,2.401443456,12.48978922,12.34858942,2.582366744,3.806627841,8.841525776,1.438795729,0.97031822,0.497987225,3.200620851,3.087453505,4.092220609,4.168443147
Carex collumanthus,0.948593505,1.324543721,32.18473462,2.467475506,2.01186954,36.64566498,34.52525449,31.85297859,3.169797951,31.94968408,32.73299527,32.72738353,31.90643208,165.1133398,37.78726705,4.488079449,6.937524897,100.1467291,17.08163672,55.980378,121.9642805
Carex comosa,0.232053441,0.665383124,1.786422603,0.777473753,0.37379449,86.90746797,1.218494535,2.803334352,2.397024621,3.614018916,5.040329568,1.250653779,2.786951251,11.02620193,1.724234837,1.206225273,1.032171466,4.728511126,3.736694545,4.083177477,5.269332304
Carex complanata,0.458113073,0.557241925,2.845654743,0.809645291,0.719698589,140.0818863,1.862872304,4.110863239,3.731954076,5.049126884,7.578245472,2.068679409,4.295081792,25.89508935,4.446119128,1.210133952,1.03573578,11.82981288,4.206601388,6.371374958,7.582539303
Carex composita,0.332412858,2.635393126,7.985705649,2.844507444,0.430496119,88.7982915,8.165486518,8.932673661,4.735417406,6.440740246,8.779033465,7.364151385,8.15865392,68.27611536,14.89038273,0.552386084,1.583094623,40.17939447,2.389547976,40.22472012,2.492960611
Carex concinnoides,0.317089505,0.286071936,3.031839802,1.159682987,0.611060824,121.5575214,2.655141051,5.159607814,3.907976714,4.761468802,6.570974408,2.20225154,4.496908139,37.33165341,7.313091156,0.915763041,1.70519354,21.34710365,2.437253975,3.977989334,20.840053
Carex conferta,1.065585374,0.428169429,6.758212263,2.676121693,1.031852156,47.29950489,7.152890015,6.662519235,2.991991462,6.941099963,6.667527265,6.801437712,6.638369252,57.99104767,12.10294302,3.388133149,5.190845648,31.69317669,13.08824306,18.34308901,39.42127745
Carex congdonii,0.04216278,0.029031038,1.602120453,0.566752193,0.087765746,14.71496488,1.93772817,1.420782613,0.828162349,1.338720534,2.114146353,1.717751217,1.442424802,4.578980018,0.872539516,0.275341705,0.385291899,2.425518615,0.860001758,0.912967727,2.394658406
Carex congolensis,1.733211329,1.9703613,9.306204499,6.483364374,4.314191106,310.9101627,9.485398733,16.89523541,18.07260489,8.464813124,11.72589436,8.804760617,11.87033116,103.2956262,18.5470536,9.894339755,11.38802331,53.54812191,40.68503544,50.12101003,53.99357483
Carex conjuncta,0.152594753,0.552233163,1.58072836,0.688795465,0.195859033,59.31710523,1.30004646,2.294722434,1.969901318,2.661950377,4.681388344,1.256328286,2.239197014,9.80043052,1.347195967,1.624387409,1.210400772,2.812262128,5.368796444,2.451041505,5.727107027
Carex conoidea,0.186599666,0.776580606,1.826420539,1.214220154,0.242200852,92.53142575,2.183860534,2.861287558,3.349851569,6.759165497,7.949908461,1.893448387,2.506772898,15.8939007,1.389227829,1.829423236,0.90501703,4.046471781,5.435824939,2.349763864,6.879340175
Carex cordillerana,0.641964953,0.508712685,3.918880144,4.327263629,0.916800102,103.7186731,5.582991011,5.255509634,4.104767346,12.35731417,14.17622256,3.888703395,4.62405153,38.14653236,5.993408764,2.087738654,1.623688282,17.0340631,6.115447157,6.867938968,16.31273039
Carex corrugata,0.360930633,4.052709347,3.149918568,1.059957797,0.533008822,140.906152,1.453975956,5.025303121,4.614999851,8.342076274,11.48628957,1.683988603,4.930182427,23.66721496,3.090580242,2.209996655,1.062024715,7.866250472,7.174379177,10.44746785,13.15731703
Carex coulteri,0.044040874,0.072090618,3.973153371,1.908966725,0.266775577,52.21705579,5.135774538,2.237528983,3.300051715,4.659833933,3.225854387,4.421612104,3.194380505,32.01275164,7.341152496,0.352396093,0.978434865,20.8420766,1.780685938,7.862886356,2.054097699
Carex crawei,0.616237395,2.287875119,4.490312152,3.643422782,0.748430257,203.526173,4.811053581,7.952255885,7.972853808,13.95120625,11.30066548,3.503492881,6.99713363,34.6716404,2.30564408,3.775121945,3.967805588,6.759645637,11.5505318,9.23892464,14.74517873
Carex crawfordii,0.237590258,1.041752711,1.400466873,0.56329575,0.158032367,83.01759772,0.983143538,2.691908357,2.585616536,3.023859226,3.638756477,0.904748947,2.37656751,13.01910602,1.480353363,1.013971776,0.725895382,4.287077261,3.050975071,2.477726393,5.081548613
Carex crebra,0.56690645,0.36708561,7.693512976,3.240917726,0.88733541,234.3874725,6.032495538,12.24241545,9.453543766,6.311150128,9.813658621,6.559625262,9.973511869,34.57752265,7.776306257,0.278967861,1.794382,20.38141737,1.23722335,20.70678777,1.230156504
Carex crebriflora,0.277439846,0.594224132,3.161434124,1.130737831,0.444483956,134.5341997,1.214425829,5.028372951,4.567132668,13.67397369,5.556529471,1.580513948,4.831440417,13.99681177,2.102470192,2.102488985,1.437972577,6.571758044,5.638324094,12.59697173,11.26493705
Carex cretica,3.341066163,0.041726203,19.83543406,31.16800354,4.841946349,416.5270433,38.33768091,7.666666667,46.00362305,15.33333333,28.50146195,22.16854629,11,235.6694955,47.66666667,0.666666667,28.16814592,125.6679929,3,3,110.8367167
Carex crinita,0.133392398,0.280915299,1.360039081,0.460084775,0.150152494,40.94018653,1.102073821,1.890368759,1.354810432,3.019677437,3.539199082,1.075967979,1.826027793,6.5112712,0.737977532,0.651447659,0.281144047,1.962200289,1.947499645,1.229554751,2.800686577
Carex cristatella,0.141705903,0.445534378,1.405784056,0.588948781,0.141676589,50.06235905,1.172983441,2.073377107,1.737474,2.67262112,2.367819861,1.160218539,1.909078852,8.008302201,0.74004422,1.029044567,0.778993959,2.007489711,3.160532964,1.981566476,3.431488679
